    
-1912.05480355 3 419  197
-1912.05480356 4 419  197
-1912.05480340 1 419  198
-1912.05481092 2 419  198
-1912.05481097 3 419  198
-1912.05481099 4 419  198
-1912.05481099 5 419  198
-1912.05481055 1 419  199
-1912.05481791 2 419  199
-1912.05481800 3 419  199
-1912.05481801 4 419  199
-1912.05481727 1 419  200
-1912.05482464 2 419  200
-1912.05482467 3 419  200
-1912.05482366 1 419  201
-1912.05483094 2 419  201
-1912.05483101 3 419  201
-1912.05483101 4 419  201
-1912.05482968 1 419  202
-1912.05483698 2 419  202
-1912.05483704 3 419  202
-1912.05483538 1 419  203
-1912.05484275 2 419  203
-1912.05484275 3 419  203
-1912.05484071 1 419  204
-1912.05484803 2 419  204
-1912.05484809 3 419  204
-1912.05484809 4 419  204
-1912.05484809 5 419  204
-1912.05484565 1 419  205
-1912.05485299 2 419  205
-1912.05485300 3 419  205
-1912.05485008 1 419  206
-1912.05485737 2 419  206
-1912.05485745 3 419  206
-1912.05485746 4 419  206
-1912.05485405 1 419  207
-1912.05486134 2 419  207
-1912.05486138 3 419  207
-1912.05485735 1 419  208
-1912.05486468 2 419  208
-1912.05486471 3 419  208
-1912.05486473 4 419  208
-1912.05486015 1 419  209
-1912.05486741 2 419  209
-1912.05486748 3 419  209
-1912.05486223 1 419  210
-1912.05486958 2 419  210
-1912.05486961 3 419  210
-1912.05486375 1 419  211
-1912.05487106 2 419  211
-1912.05487112 3 419  211
-1912.05486455 1 419  212
-1912.05487195 2 419  212
-1912.05487197 3 419  212
-1912.05486471 1 419  213
-1912.05487213 2 419  213
-1912.05487216 3 419  213
-1912.05487216 4 419  213
